student_id_number,term_code,CLASS_NBR,COMPLETED_FLAG,official_grade,ACAD_PLAN,HOURS_CARRIED
47091,2,06448,1,A,BS2127,15.0
47091,2,05221,0,DROP,BS2127,15.0
47091,2,05067,1,A,BS2127,15.0
47094,1,05351,0,DROP,BS2126,17.0
47094,1,05243,1,B+,BS2126,17.0
47096,1,05351,0,DROP,BS2507,17.0
47096,1,05243,1,A-,BS2507,17.0
47097,2,08287,1,D+,BA4253,18.0
47098,1,09782,1,B-,BS2121,17.0
47099,2,06464,0,WF,BB6121,17.0
47100,2,05068,1,A,BS2121,15.0
47100,2,05241,0,DROP,BS2121,15.0
47100,1,06155,1,A,BS2121,15.0
47101,1,05241,1,A,BS2127,15.0
47101,1,05244,0,DROP,BS2127,15.0
47102,2,06491,1,A,BB6125,15.0
47103,1,08409,1,A-,BS5327,16.0
47103,2,06449,1,A,BS5327,15.0
47283,1,09782,1,A-,ND5368,16.0
47284,2,06464,1,A,ND8837,12.0
47286,1,08832,1,C+,ND1206,15.0
47286,1,06148,1,B+,ND1206,15.0
47287,1,09786,0,FS,ND0610,17.0
47288,2,06487,1,A-,BB6126,13.5
47289,1,05241,1,A,BS2127,17.0
47289,1,05246,0,DROP,BS2127,17.0
47290,2,06434,1,A,BS8167,19.0
47291,2,06458,1,A-,ND8837,15.0
47293,1,06186,1,B-,ND1206,15.0
47294,2,06487,1,B+,ND5368,18.0
47297,1,08404,1,B+,BS7260,15.5
47297,1,06167,1,A,BS7260,15.5
47296,1,08404,1,B+,BS7260,15.5
47296,1,06167,1,A,BS7260,15.5
47298,2,06440,1,A,ND8837,16.0
47299,1,06167,1,B+,BS6468,16.0
47300,2,05070,0,DROP,BS7253,16.0
47300,2,05067,1,C-,BS7253,16.0
47300,2,06495,1,C,BS7253,16.0
47301,1,09787,1,A,BS6308,18.0
47301,2,06444,1,A,BS6308,16.0
47307,1,08404,1,C-,ND1201,15.0
47311,1,13555,1,D,ND0210,17.0
85249,2,11754,1,A,BS1203,10.0
47319,2,06475,1,A,ND8837,19.0
47320,1,06173,1,A,BC5363,18.0
47321,3,06268,1,A,BC5363,15.0
47323,1,13556,1,B-,BC5363,16.0
47326,1,06134,1,B,ND1220,15.0
47327,1,06135,1,B+,ND1201,15.0
47328,1,08834,1,B,ND0610,15.0
47333,1,06176,1,A-,ND8142,17.0
47334,1,06168,1,B+,ND1206,15.0
47336,3,06115,0,WP,ND1208,15.0
47336,1,06172,0,FS,ND1208,15.5
47335,3,06115,0,WP,ND1208,15.0
47335,1,06172,0,FS,ND1208,15.5
47526,2,05067,1,A,BS2522,15.0
47526,2,05221,0,DROP,BS2522,15.0
47527,2,06471,1,A,BM5115,18.0
47528,2,06495,0,WP,BM5107,16.0
47529,1,06134,1,A,ND1201,15.0
47530,2,06435,1,B-,BA5050,15.0
47531,1,06132,1,C+,ND1206,15.0
47531,1,08405,1,B-,ND1206,15.0
47533,1,06162,1,A,ND8142,15.0
47534,2,06449,1,A,BS6307,13.0
47537,1,06163,1,B-,ND1206,15.0
47538,1,05242,1,A-,BS3310,16.0
47538,1,05346,0,DROP,BS3310,16.0
47539,2,06493,1,A,BS6925,15.0
47540,2,08303,1,C,BS6470,17.0
47541,2,06491,1,A,ND8837,16.0
47543,2,06462,1,A-,BS8122,20.0
47543,1,09782,1,C,BS8122,15.0
47543,3,05062,0,WP,BS6468,17.0
47543,3,05170,0,DROP,BS6468,17.0
47544,2,05068,1,C+,BS2127,13.0
47544,2,05185,0,DROP,BS2127,13.0
47544,2,06478,1,A-,BS2127,13.0
47545,2,06489,1,A-,BB6126,15.0
47549,5,06715,0,DROP,BS8122,14.0
47549,5,06622,1,A,BS8122,14.0
47549,1,09783,1,B+,BS8122,16.0
47549,2,06489,1,A-,BS8122,15.0
47549,4,05091,0,DROP,BS8122,17.0
47549,4,04975,1,C-,BS8122,17.0
47553,2,06471,1,A,BS6307,16.0
47554,1,08833,1,A,BS6361,17.0
47554,1,06131,1,B,BS6361,17.0
47555,1,06163,1,B,ND1206,15.0
47555,3,06504,1,B-,ND1206,16.0
47555,2,08299,0,WP,ND1206,15.0
47556,3,06504,1,C,BS8169,18.0
47557,3,06505,1,B,BA4221,13.0
47559,1,05246,0,DROP,BS2127,15.0
47559,2,06443,1,B+,BS2127,15.0
47559,1,05241,1,A,BS2127,15.0
47560,4,06267,1,B+,ND8835,16.0
47560,2,06486,1,B,BS6923,16.0
47562,1,08407,0,WP,BB6137,17.0
47565,1,08408,1,C,BS2127,15.0
47565,2,06497,1,A-,BS2127,19.0
47565,3,05062,1,D-,BS2127,17.0
47565,3,05168,0,DROP,BS2127,17.0
82490,3,12137,1,A,BS1203,6.0
47567,2,08294,1,B-,ND0407,15.0
47569,2,06478,1,C,ND5368,15.0
47570,2,05184,0,DROP,BS2121,17.0
47570,2,05068,1,B,BS2121,17.0
47571,1,06191,1,A,ND1220,15.0
47572,2,05221,0,DROP,BA4105,16.0
47572,2,05067,1,C,BA4105,16.0
47573,1,06148,1,B,ND1206,15.0
47573,1,08830,1,C,ND1206,15.0
47574,1,08414,1,B,BS8122,15.0
47574,2,06456,1,A,BS8122,15.0
47578,2,06489,1,A,ND1201,15.0
47578,1,08828,1,B,ND1201,15.0
47581,1,06129,1,A,BA4214,17.0
47583,1,06163,1,B-,ND1208,15.0
47756,2,06436,1,A,BB6126,15.0
47759,2,06458,1,A,BS6922,17.0
47760,1,06142,0,WF,ND1201,15.0
47761,1,13555,1,A-,BS8119,15.0
47764,2,06481,1,B-,BA5194,15.0
47765,1,05346,0,DROP,BS3310,19.0
47765,1,05242,1,C+,BS3310,19.0
47767,4,06267,1,B+,BS6306,18.0
47768,2,14135,1,A,BA4101,17.0
47771,1,06143,1,A,ND1220,15.0
47772,2,06447,1,A-,BS6924,15.0
47773,1,05241,1,A,BS0411,13.0
47773,1,05244,0,DROP,BS0411,13.0
47774,4,05144,0,DROP,BS2127,15.0
47774,4,04975,1,D-,BS2127,15.0
47776,2,06443,1,B-,BB6125,15.0
47778,1,08409,1,B-,ND8142,16.0
47780,1,06129,1,A-,ND1220,15.0
47781,2,05241,0,DROP,BS2507,16.0
47781,2,05068,1,B,BS2507,16.0
47781,2,06492,1,A-,BS2507,16.0
47782,1,05241,1,A,BS2126,18.0
47782,1,05245,0,DROP,BS2126,18.0
85266,2,08296,1,C-,ND8142,16.0
85266,1,08402,1,D-,ND8142,16.0
47785,3,06511,1,C+,ND1201,13.0
47789,2,06477,1,B+,BS8171,15.0
47789,3,05170,0,DROP,BS8171,15.0
47789,3,05062,1,B+,BS8171,15.0
47791,2,06477,1,A-,ND8837,12.0
85267,1,06120,1,A,ND8839,16.0
85267,1,05247,0,DROP,ND8839,16.0
85267,1,05241,1,A,ND8839,16.0
47797,2,14135,1,A,BA4211,16.0
47799,1,05390,0,DROP,BS7251,19.0
47799,1,05389,1,A,BS7251,19.0
47800,2,08298,1,B+,BS6232,17.0
47801,4,11053,1,C,BS7257,15.0
47801,1,05392,1,C,BS7257,15.0
47801,1,05394,0,DROP,BS7257,15.0
47802,1,06155,1,A,BA4101,14.0
47803,2,06460,1,A,ND8837,16.0
47805,1,05245,0,DROP,BS1937,17.0
47805,1,05241,1,A,BS1937,17.0
47807,1,06122,0,FS,ND1201,15.0
47807,2,06488,0,WP,ND1201,15.0
47808,1,05243,1,B,BS7252,19.0
47808,1,05348,0,DROP,BS7252,19.0
47809,1,06140,1,A-,ND1201,15.0
47809,1,08405,1,C,ND1201,15.0
47810,1,09786,1,B-,BS6308,17.0
47811,1,06146,1,A-,ND0210,17.0
47986,2,06444,1,B+,ND8837,12.0
47987,1,08830,1,B,ND1206,15.0
47988,4,05935,1,A,BA4201,16.0
47989,1,06158,1,A-,ND1206,15.0
47990,1,06161,1,A,ND1201,15.0
47990,2,08287,1,B+,ND1201,16.0
47992,3,06612,0,WP,BS8122,19.0
47992,2,06505,1,D,BS8122,18.0
47992,4,06273,0,WF,BS8122,16.0
47994,1,09787,1,B+,BS6470,15.0
47995,1,06134,1,A-,ND1206,15.0
47998,1,06155,1,A,ND1201,15.0
47999,1,06168,1,B+,BA4101,15.0
47999,1,08403,1,D+,BA4101,15.0
48001,3,06504,1,B,BA4101,16.0
48001,2,13940,0,WP,BA4101,17.0
48002,1,06158,1,B+,BC5363,17.0
48004,1,06138,1,B,ND1206,15.0
48004,1,08832,1,B,ND1206,15.0
48005,1,06138,1,A,ND0410,15.0
48006,1,06133,1,B,ND1201,15.0
48006,2,08294,1,C-,ND1201,16.0
48007,2,06435,1,C-,BB6137,15.0
69006,6,05497,1,A,BS4238,17.0
48008,1,06169,1,A-,ND1201,15.0
48008,2,08288,1,B-,ND1201,15.0
48009,2,06473,0,WF,ND5368,14.0
48011,2,06473,1,A,BS3314,17.0
48011,1,05345,0,DROP,BS3314,16.0
48011,1,05242,1,A-,BS3314,16.0
48013,2,05068,1,D,BS7257,15.5
48013,2,05241,0,DROP,BS7257,15.5
48017,3,06121,1,C,BS6470,16.0
48017,2,06448,0,F,BS6470,13.0
48018,1,05406,0,DROP,BS3314,15.0
48018,1,05241,1,A,BS3314,15.0
48018,2,09445,1,A-,BS3314,18.0
48019,1,05389,0,F,ND0910,15.0
48019,1,05390,0,DROP,ND0910,15.0
48021,1,09322,1,B+,ND1206,15.0
48022,2,08295,1,B+,BA4101,16.0
48023,2,08295,1,B+,BA4101,16.0
48024,1,08830,1,D+,ND1206,16.0
48024,1,06153,1,C+,ND1206,16.0
48026,2,06463,1,A,BS7255,16.5
48029,2,06492,1,B,BS3313,14.0
48030,1,08409,1,C,ND8835,17.0
48031,3,05168,0,DROP,BS2121,14.0
48031,3,05062,1,D,BS2121,14.0
48033,2,06491,1,A-,BM5115,15.0
48034,1,08407,1,B+,ND1206,15.0
48034,1,06118,1,B+,ND1206,15.0
48036,2,06480,1,A-,BS6468,14.0
48037,3,05067,1,C,BS6472,17.0
48037,2,05184,0,DROP,BS6472,17.0
48037,3,05160,0,DROP,BS6472,17.0
48037,2,05068,1,D+,BS6472,17.0
48041,1,05242,1,D-,ND0407,15.0
48041,2,06452,1,D+,ND0407,17.0
48041,2,05240,0,DROP,ND0407,17.0
48041,1,05345,0,DROP,ND0407,15.0
48041,2,05067,1,C,ND0407,17.0
48041,1,06144,0,WP,ND0407,15.0
82549,6,05810,1,B+,BS8119,16.0
48043,1,06150,1,B,ND1201,11.0
48043,1,09786,1,B-,ND1201,11.0
48218,2,06474,1,A,BS6470,15.0
48218,2,08296,1,B-,BS6470,15.0
48221,1,09786,1,A,BA4101,15.0
48221,1,06142,1,A,BA4101,15.0
48223,1,08406,1,A,BS8122,15.0
48224,2,06481,1,B+,BS6468,15.0
48226,1,08828,1,A-,BS6179,18.0
48227,2,06489,0,WP,BA4105,17.0
48228,2,08293,1,D,BS2121,16.0
48229,1,05245,0,DROP,BS2121,15.0
48229,1,05241,1,A,BS2121,15.0
48230,2,05070,0,DROP,BS2127,19.0
48230,2,06452,1,C+,BS2127,19.0
48230,3,05160,0,DROP,BS2127,20.0
48230,3,05067,1,C-,BS2127,20.0
48230,2,05067,1,D-,BS2127,19.0
48230,1,08403,1,B,BS2127,16.0
48232,2,06471,1,A,BS7252,17.0
48232,1,05389,1,A,BS7252,17.0
48232,1,05391,0,DROP,BS7252,17.0
48233,2,06492,1,D-,BS6924,12.0
48236,2,08294,1,B-,ND1206,14.0
48236,1,06163,1,B+,ND1206,15.0
48237,1,05241,1,D-,BS2522,15.0
48237,1,05246,0,DROP,BS2522,15.0
48238,1,05242,1,C,BS3311,15.0
48238,1,05345,0,DROP,BS3311,15.0
48238,2,06486,1,A-,BS3311,15.0
48239,2,06483,1,B+,BS7251,13.5
48239,2,05068,1,C-,BS7251,13.5
48239,2,05184,0,DROP,BS7251,13.5
48240,1,06150,1,A,BS7260,15.0
48241,2,05240,0,DROP,BS3314,15.0
48241,1,06129,1,B,BS3314,15.0
48241,2,05067,1,D-,BS3314,15.0
48241,3,05069,1,C,ND0210,16.0
48241,3,05162,0,DROP,ND0210,16.0
48241,1,08834,1,B-,BS3314,15.0
48242,2,06484,1,A,ND0407,16.5
48243,1,05393,0,DROP,BS7251,16.0
48243,1,05392,1,B,BS7251,16.0
48244,1,06130,1,A-,BS6472,16.0
48245,1,06183,1,B+,ND1206,15.0
48247,1,06178,1,B,BJ6906,16.0
48250,2,05222,0,DROP,BS7254,15.5
48250,2,05068,1,C+,BS7254,15.5
48251,2,06460,1,B+,BS5327,17.0
48252,4,11038,1,A,ND8837,19.0
48254,1,06160,1,A,BJ6906,16.0
48255,1,06132,1,A-,ND1206,15.0
48255,1,08405,1,B-,ND1206,15.0
48257,4,11045,1,A,BS7254,15.0
48257,1,05396,0,DROP,BS7254,16.0
48257,1,05395,1,B,BS7254,16.0
48258,2,06444,1,A-,BS8167,16.0
48259,2,06485,1,C,BS8167,16.0
48261,4,05143,0,DROP,BS7257,17.0
48261,4,04974,1,A,BS7257,17.0
48262,2,06431,1,A,BB6120,18.0
48263,2,09445,1,A,BB6126,18.0
48264,1,05246,0,DROP,BS2127,15.0
48264,1,05241,1,A,BS2127,15.0
48265,3,06516,1,D+,BA4101,14.0
48266,1,09782,1,A,BS2507,15.0
48266,2,05068,1,B+,BS2507,16.0
48266,2,05222,0,DROP,BS2507,16.0
48267,1,06122,1,A,BJ6906,15.0
48268,2,06479,1,A,BS6924,15.0
48269,1,09783,1,B,BS6179,17.0
48269,1,06170,1,A,BS6179,17.0
48442,2,06432,1,B+,BS5327,17.0
48443,2,06476,1,A-,BJ6906,17.0
48446,3,06504,0,WP,BA5290,19.0
48446,1,06178,1,B+,BA5290,17.0
48447,1,06150,1,A,ND8835,16.0
48452,1,06185,1,A,ND1220,15.0
48453,2,08287,1,B-,ND5368,17.0
48454,1,06183,1,A-,ND1206,15.0
48456,2,06451,1,B,BS7269,15.5
48457,1,06158,0,F,BS6316,18.0
48457,1,09783,0,WP,BS6316,18.0
48457,2,06491,1,B,BS6316,16.0
48459,1,06123,1,C,BA4253,15.0
48460,2,06450,1,B+,ND5368,15.0
48463,1,09782,1,B,BB6158,15.0
48464,5,07881,1,D,ND6603,16.0
48465,2,06471,1,A,ND8837,18.0
48466,2,05185,0,DROP,BS7274,16.5
48466,2,05068,1,B+,BS7274,16.5
48467,1,06170,1,A-,ND1201,15.0
48471,1,05242,1,A,BS3310,16.0
48471,1,05346,0,DROP,BS3310,16.0
48472,1,05242,1,A-,BA3311,15.0
48472,1,05345,0,DROP,BA3311,15.0
48472,2,06490,1,A,BA3311,17.0
48474,1,06147,1,A-,ND1220,15.0
48475,2,05067,1,D,BS2121,15.0
48475,2,05069,0,DROP,BS2121,15.0
48475,3,05069,1,C,BS2121,16.0
48475,3,05162,0,DROP,BS2121,16.0
48475,2,06482,1,A,BS2121,15.0
48475,1,08832,1,B,BS2121,15.0
48476,2,05068,1,C+,BS7257,16.5
48476,2,05222,0,DROP,BS7257,16.5
48478,1,06179,1,B+,BA5244,15.0
48481,2,06490,1,B+,ND1201,15.0
48482,1,06147,0,WP,ND1220,15.0
48484,2,06452,1,A-,ND5368,17.0
48485,2,06464,1,D+,BS5327,17.0
48485,2,08295,1,C,BS5327,17.0
48486,1,08830,1,A-,ND1206,15.0
48486,1,13836,1,B,ND1206,15.0
48487,2,08288,1,A-,ND0410,16.0
48487,1,06139,1,C,ND0410,15.0
48489,1,05393,0,DROP,ND0910,15.0
48489,1,05392,1,B+,ND0910,15.0
48490,1,06160,1,A-,ND0210,17.0
48490,3,06504,1,A,BA4101,17.0
48491,1,14184,1,A,ND1201,15.0
48491,3,06510,0,WP,BA4101,17.0
48493,2,06436,1,B,BS6468,16.0
48497,2,06483,1,B-,BS6177,17.0
48498,1,06161,0,F,BS7260,15.0
48500,2,06462,1,B+,BS6922,15.0
44949,3,06511,1,B,BS8119,16.0
44950,1,06187,1,A,ND1201,14.0
44954,1,06174,1,A-,ND0407,13.0
44954,2,08303,1,B-,ND0407,15.0
44954,5,06621,0,DROP,BA4105,17.0
44954,5,06615,0,WP,BA4105,17.0
44955,2,06468,1,A,BB6125,16.0
44956,1,06119,1,B,BA5232,16.0
44958,1,05241,1,A,BS2121,15.0
44958,1,05245,0,DROP,BS2121,15.0
44959,2,06492,1,B,BS6922,15.0
44960,2,08293,1,C,BF5154,16.0
44962,1,08408,1,C,ND1105,15.0
44963,1,06146,1,B,ND0210,20.0
44965,2,06493,1,A,BM5107,19.5
44964,2,06493,1,A,BM5107,19.5
44967,1,08404,1,A,BS7260,15.5
44967,1,06143,1,A,BS7260,15.5
44966,1,08404,1,A,BS7260,15.5
44966,1,06143,1,A,BS7260,15.5
44969,3,05062,0,F,BS7254,15.0
44969,3,05170,0,DROP,BS7254,15.0
44970,1,06154,1,A-,ND1207,15.0
44970,4,06272,1,C,BC5329,16.0
44972,1,06130,1,A,BJ6907,16.0
44973,2,05067,1,B-,BS8171,15.0
44973,2,05070,0,DROP,BS8171,15.0
44973,2,06500,1,A,BS8171,15.0
44973,1,08828,1,A,BS2507,15.0
44975,2,06471,1,A,BA4105,17.0
44975,1,09784,1,B-,BA4105,15.0
44977,5,07876,1,C,BC5373,18.0
44977,2,06490,1,D+,ND5368,14.0
44977,1,06145,1,D-,ND5368,18.0
44978,2,06449,1,A,BS2127,16.0
44978,1,08832,1,A,BS5327,15.0
44980,2,06444,1,A,ND0610,15.0
44981,1,06148,1,A-,ND1206,15.0
44982,2,08296,1,C+,BS6470,15.0
44982,2,06463,1,B-,BS6470,15.0
44983,1,06147,1,A-,ND0210,16.0
44984,1,06178,1,C+,ND1105,17.0
44984,1,05243,1,B-,ND1105,17.0
44984,1,05348,0,DROP,ND1105,17.0
44989,2,06505,1,B-,BB6137,16.0
44990,2,06481,1,A-,BF5198,17.0
44991,2,06438,1,B,BS4238,16.0
44992,4,04974,1,B-,BS8171,16.0
44992,1,06161,1,A,ND0210,17.0
44992,4,04977,0,DROP,BS8171,16.0
44992,2,08299,1,B+,BS8171,15.0
44993,1,06133,1,A-,ND1201,15.0
44995,1,06134,1,A-,ND1206,15.0
44996,1,05393,0,DROP,BS7257,15.0
44996,2,06451,1,C+,BS7257,17.0
44996,1,05392,1,C-,BS7257,15.0
44997,1,06118,1,A,ND1206,15.0
44998,2,06441,1,B+,BB6121,16.0
44999,2,06447,1,B,BB6127,15.0
45000,2,08288,1,C+,BS6306,19.0
45001,2,06446,1,A-,BS2120,14.0
45003,1,06129,1,A,ND1220,15.0
45006,1,05241,1,B,BS2127,15.0
45006,1,05244,0,DROP,BS2127,15.0
45007,2,05221,0,DROP,BS3316,15.0
45007,2,05067,1,D-,BS3316,15.0
45007,2,06465,1,B,BS3316,15.0
45007,1,08408,1,B,BS3316,16.0
45196,2,06485,1,A,BS2520,17.0
45196,2,05067,1,B+,BS2520,17.0
45196,2,05069,0,DROP,BS2520,17.0
45197,1,05350,0,DROP,BS3314,15.0
45197,1,05243,1,A,BS3314,15.0
45197,2,06490,1,A,BS3314,15.0
45198,1,08405,1,B,ND1206,15.0
45198,1,06152,1,B+,ND1206,15.0
45201,2,06462,1,B-,BS7269,15.0
45202,4,04974,1,C+,BS2127,14.0
45202,1,06117,1,A,ND9956,9.0
45202,4,05125,0,DROP,BS2127,14.0
45205,2,05222,0,DROP,BS2127,15.0
45205,1,06117,1,A,BS2127,16.0
45205,2,05068,1,A,BS2127,15.0
45206,1,06140,1,B+,BS6260,17.0
45211,4,05091,0,DROP,BS8122,16.0
45211,4,04975,1,C,BS8122,16.0
45211,2,06474,1,A-,BS8122,15.0
45211,1,08409,1,C+,BS8122,16.0
45212,2,05067,1,C-,BS2121,18.0
45212,2,05070,0,DROP,BS2121,18.0
45213,2,06487,1,B,BS7269,15.0
45216,1,06160,1,A,BJ6906,16.0
45217,4,05143,0,DROP,ND0410,15.0
45217,4,04974,1,C-,ND0410,15.0
45217,2,06451,1,B,ND0410,15.0
45219,1,06159,1,D+,ND1207,15.0
45221,1,09322,1,B,BS7256,16.5
45220,1,09322,1,B,BS7256,16.5
45222,1,06129,1,A,BA4101,18.0
45223,1,08831,1,B,ND1206,15.0
45224,2,06451,1,B,BB6137,15.0
45226,3,05062,0,WP,BS2522,17.0
45226,3,05170,0,DROP,BS2522,17.0
45227,2,06456,1,A,BS6175,15.0
45228,2,06483,1,A,BA4201,17.0
45230,5,06617,1,B+,BS2121,11.0
45230,5,06723,0,DROP,BS2121,11.0
